timestamp,filter,x,y,theta,P_xx,P_yy,P_tt
1304.010000,KF,0.000000,0.000000,0.010172,3.015277,3.015277,3.015277
1304.010000,EKF,0.000000,0.000000,0.008181,1.050592,1.050592,0.002188
1304.020000,KF,0.000000,0.000000,0.010383,3.027767,3.027767,3.027767
1304.020000,EKF,0.000000,0.000000,0.010680,1.050694,1.050694,0.002188
1304.030000,KF,0.000000,0.000000,0.010575,3.040287,3.040287,3.040287
1304.030000,EKF,0.000000,0.000000,0.010902,1.050796,1.050796,0.002188
1304.030000,Odom,0.004631,-0.001438,0.013240,0.000010,0.000010,1000000000000.000000
1304.040000,KF,0.000000,0.000000,0.009841,3.052837,3.052837,3.052837
1304.040000,EKF,0.000000,0.000000,0.010518,1.050898,1.050898,0.002188
1304.050000,KF,0.000000,0.000000,0.009574,3.065418,3.065418,3.065418
1304.050000,EKF,0.000000,0.000000,0.010837,1.051000,1.051000,0.002188
1304.060000,KF,0.000000,0.000000,0.009878,3.078028,3.078028,3.078028
1304.060000,EKF,0.000000,0.000000,0.013136,1.051102,1.051102,0.002188
1304.060000,Odom,0.004695,-0.001468,0.012988,0.000010,0.000010,1000000000000.000000
1304.070000,KF,0.000000,0.000000,0.010055,3.090668,3.090668,3.090668
1304.070000,EKF,0.000000,0.000000,0.013841,1.051204,1.051204,0.002188
1304.080000,KF,0.000000,0.000000,0.009877,3.103338,3.103338,3.103338
1304.080000,EKF,0.000000,0.000000,0.014564,1.051306,1.051306,0.002188
1304.090000,KF,0.000000,0.000000,0.010780,3.116038,3.116038,3.116038
1304.090000,EKF,0.000000,0.000000,0.014896,1.051408,1.051408,0.002188
1304.090000,Odom,0.004800,-0.001499,0.012972,0.000010,0.000010,1000000000000.000000
1304.100000,KF,0.000000,0.000000,0.010532,3.128768,3.128768,3.128768
1304.100000,EKF,0.000000,0.000000,0.015865,1.051510,1.051510,0.002188
1304.110000,EKF,0.000000,0.000000,0.015045,1.051612,1.051612,0.002188
1304.110000,KF,0.000000,0.000000,0.009348,3.141528,3.141528,3.141528
1304.120000,KF,0.000000,0.000000,0.008987,3.154318,3.154318,3.154318
1304.120000,EKF,0.000000,0.000000,0.016121,1.051714,1.051714,0.002188
1304.130000,KF,0.000000,0.000000,0.009854,3.167139,3.167139,3.167139
1304.130000,EKF,0.000000,0.000000,0.014259,1.051816,1.051816,0.002188
1304.130000,Odom,0.004915,-0.001442,0.013345,0.000010,0.000010,1000000000000.000000
1304.140000,KF,0.000000,0.000000,0.008564,3.179990,3.179990,3.179990
1304.140000,EKF,0.000000,0.000000,0.015640,1.051918,1.051918,0.002188
1304.150000,KF,0.000000,0.000000,0.008274,3.192870,3.192870,3.192870
1304.150000,EKF,0.000000,0.000000,0.016929,1.052020,1.052020,0.002188
1304.160000,KF,0.000000,0.000000,0.009185,3.205781,3.205781,3.205781
1304.160000,EKF,0.000000,0.000000,0.016701,1.052122,1.052122,0.002188
1304.160000,Odom,0.004952,-0.001255,0.013448,0.000010,0.000010,1000000000000.000000
1304.170000,KF,0.000000,0.000000,0.008885,3.218723,3.218723,3.218723
1304.170000,EKF,0.000000,0.000000,0.016292,1.052224,1.052224,0.002188
1304.180000,KF,0.000000,0.000000,0.008109,3.231694,3.231694,3.231694
1304.180000,EKF,0.000000,0.000000,0.015881,1.052326,1.052326,0.002188
1304.190000,KF,0.000000,0.000000,0.008487,3.244696,3.244696,3.244696
1304.190000,EKF,0.000000,0.000000,0.014651,1.052428,1.052428,0.002188
1304.190000,Odom,0.005010,-0.000973,0.013298,0.000010,0.000010,1000000000000.000000
1304.200000,KF,0.000000,0.000000,0.009131,3.257728,3.257728,3.257728
1304.200000,EKF,0.000000,0.000000,0.013834,1.052530,1.052530,0.002188
1304.200000,PF,-7.371940,-0.881874,-1.793003,0.000000,0.000000,0.000000
1304.210000,KF,0.000000,0.000000,0.008064,3.270790,3.270790,3.270790
1304.210000,EKF,0.000000,0.000000,0.014941,1.052632,1.052632,0.002188
1304.220000,KF,0.000000,0.000000,0.007953,3.283882,3.283882,3.283882
1304.220000,EKF,0.000000,0.000000,0.015392,1.052734,1.052734,0.002188
1304.230000,KF,0.000000,0.000000,0.007723,3.297005,3.297005,3.297005
1304.230000,EKF,0.000000,0.000000,0.013587,1.052836,1.052836,0.002188
1304.230000,Odom,0.005074,-0.000650,0.013008,0.000010,0.000010,1000000000000.000000
1304.240000,EKF,0.000000,0.000000,0.012868,1.052938,1.052938,0.002188
1304.240000,KF,0.000000,0.000000,0.007149,3.310159,3.310159,3.310159
1304.250000,KF,0.000000,0.000000,0.006508,3.323342,3.323342,3.323342
1304.250000,EKF,0.000000,0.000000,0.012848,1.053040,1.053040,0.002188
1304.260000,KF,0.000000,0.000000,0.006155,3.336556,3.336556,3.336556
1304.260000,EKF,0.000000,0.000000,0.012920,1.053142,1.053142,0.002188
1304.260000,Odom,0.005132,-0.000575,0.012903,0.000010,0.000010,1000000000000.000000
1304.270000,EKF,0.000000,0.000000,0.012072,1.053244,1.053244,0.002188
1304.270000,KF,0.000000,0.000000,0.005411,3.349801,3.349801,3.349801
1304.280000,KF,0.000000,0.000000,0.005518,3.363075,3.363075,3.363075
1304.280000,EKF,0.000000,0.000000,0.013186,1.053346,1.053346,0.002188
1304.290000,KF,0.000000,0.000000,0.006783,3.376381,3.376381,3.376381
1304.290000,EKF,0.000000,0.000000,0.013332,1.053448,1.053448,0.002188
1304.290000,Odom,0.005204,-0.000571,0.012942,0.000010,0.000010,1000000000000.000000
1304.300000,KF,0.000000,0.000000,0.006949,3.389717,3.389717,3.389717
1304.300000,EKF,0.000000,0.000000,0.012869,1.053550,1.053550,0.002188
1304.310000,KF,0.000000,0.000000,0.006724,3.403083,3.403083,3.403083
1304.310000,EKF,0.000000,0.000000,0.012162,1.053652,1.053652,0.002188
1304.320000,KF,0.000000,0.000000,0.006877,3.416480,3.416480,3.416480
1304.320000,EKF,0.000000,0.000000,0.011591,1.053754,1.053754,0.002188
1304.330000,KF,0.000000,0.000000,0.008144,3.429907,3.429907,3.429907
1304.330000,EKF,0.000000,0.000000,0.011728,1.053856,1.053856,0.002188
1304.330000,Odom,0.005307,-0.000587,0.012780,0.000010,0.000010,1000000000000.000000
1304.340000,EKF,0.000000,0.000000,0.011698,1.053958,1.053958,0.002188
1304.340000,KF,0.000000,0.000000,0.008531,3.443365,3.443365,3.443365
1304.350000,KF,0.000000,0.000000,0.008926,3.456853,3.456853,3.456853
1304.350000,EKF,0.000000,0.000000,0.011746,1.054060,1.054060,0.002188
1304.360000,KF,0.000000,0.000000,0.009103,3.470372,3.470372,3.470372
1304.360000,EKF,0.000000,0.000000,0.010549,1.054162,1.054162,0.002188
1304.360000,Odom,0.005382,-0.000603,0.012610,0.000010,0.000010,1000000000000.000000
1304.370000,KF,0.000000,0.000000,0.009642,3.483922,3.483922,3.483922
1304.370000,EKF,0.000000,0.000000,0.010312,1.054264,1.054264,0.002188
1304.380000,KF,0.000000,0.000000,0.009174,3.497502,3.497502,3.497502
1304.380000,EKF,0.000000,0.000000,0.011022,1.054366,1.054366,0.002188
1304.390000,KF,0.000000,0.000000,0.009722,3.511113,3.511113,3.511113
1304.390000,EKF,0.000000,0.000000,0.012033,1.054468,1.054468,0.002188
1304.390000,Odom,0.005453,-0.000620,0.012437,0.000010,0.000010,1000000000000.000000
1304.400000,KF,0.000000,0.000000,0.008601,3.524754,3.524754,3.524754
1304.400000,PF,-7.392758,-0.868900,-1.782176,0.000000,0.000000,0.000000
1304.400000,EKF,0.000000,0.000000,0.011190,1.054570,1.054570,0.002188
1304.410000,KF,0.000000,0.000000,0.009294,3.538427,3.538427,3.538427
1304.410000,EKF,0.000000,0.000000,0.011635,1.054672,1.054672,0.002188
1304.420000,KF,0.000000,0.000000,0.009992,3.552130,3.552130,3.552130
1304.420000,EKF,0.000000,0.000000,0.012072,1.054774,1.054774,0.002188
1304.430000,KF,0.000000,0.000000,0.009884,3.565863,3.565863,3.565863
1304.430000,EKF,0.000000,0.000000,0.011153,1.054876,1.054876,0.002188
1304.430000,Odom,0.005546,-0.000640,0.012224,0.000010,0.000010,1000000000000.000000
1304.440000,KF,0.000000,0.000000,0.009673,3.579628,3.579628,3.579628
1304.440000,EKF,0.000000,0.000000,0.008660,1.054978,1.054978,0.002188
1304.450000,KF,0.000000,0.000000,0.009481,3.593423,3.593423,3.593423
1304.450000,EKF,0.000000,0.000000,0.010086,1.055080,1.055080,0.002188
1304.460000,KF,0.000000,0.000000,0.008821,3.607249,3.607249,3.607249
1304.460000,EKF,0.000000,0.000000,0.010027,1.055182,1.055182,0.002188
1304.460000,Odom,0.005615,-0.000654,0.012085,0.000010,0.000010,1000000000000.000000
1304.470000,EKF,0.000000,0.000000,0.009302,1.055284,1.055284,0.002188
1304.470000,KF,0.000000,0.000000,0.008375,3.621106,3.621106,3.621106
1304.480000,KF,0.000000,0.000000,0.009016,3.634993,3.634993,3.634993
1304.480000,EKF,0.000000,0.000000,0.010100,1.055386,1.055386,0.002188
1304.490000,EKF,0.000000,0.000000,0.010431,1.055488,1.055488,0.002188
1304.490000,KF,0.000000,0.000000,0.008894,3.648912,3.648912,3.648912
1304.490000,Odom,0.005684,-0.000665,0.011965,0.000010,0.000010,1000000000000.000000
1304.500000,KF,0.000000,0.000000,0.008448,3.662861,3.662861,3.662861
1304.500000,EKF,0.000000,0.000000,0.010593,1.055590,1.055590,0.002188
1304.510000,KF,0.000000,0.000000,0.008752,3.676841,3.676841,3.676841
1304.510000,EKF,0.000000,0.000000,0.009781,1.055692,1.055692,0.002188
1304.520000,KF,0.000000,0.000000,0.007783,3.690853,3.690853,3.690853
1304.520000,EKF,0.000000,0.000000,0.009968,1.055794,1.055794,0.002188
1304.530000,KF,0.000000,0.000000,0.007416,3.704895,3.704895,3.704895
1304.530000,EKF,0.000000,0.000000,0.011161,1.055896,1.055896,0.002188
1304.530000,Odom,0.005707,-0.000737,0.011919,0.000010,0.000010,1000000000000.000000
1304.540000,KF,0.000000,0.000000,0.007679,3.718968,3.718968,3.718968
1304.540000,EKF,0.000000,0.000000,0.011592,1.055998,1.055998,0.002188
1304.550000,KF,0.000000,0.000000,0.007484,3.733072,3.733072,3.733072
1304.550000,EKF,0.000000,0.000000,0.011467,1.056100,1.056100,0.002188
1304.560000,KF,0.000000,0.000000,0.006877,3.747207,3.747207,3.747207
1304.560000,EKF,0.000000,0.000000,0.012854,1.056202,1.056202,0.002188
1304.560000,Odom,0.005772,-0.000718,0.011815,0.000010,0.000010,1000000000000.000000
1304.570000,KF,0.000000,0.000000,0.007443,3.761373,3.761373,3.761373
1304.570000,EKF,0.000000,0.000000,0.013102,1.056304,1.056304,0.002188
1304.580000,KF,0.000000,0.000000,0.007552,3.775570,3.775570,3.775570
1304.580000,EKF,0.000000,0.000000,0.012740,1.056406,1.056406,0.002188
1304.590000,KF,0.000000,0.000000,0.007358,3.789798,3.789798,3.789798
1304.590000,EKF,0.000000,0.000000,0.011785,1.056508,1.056508,0.002188
1304.590000,Odom,0.005850,-0.000807,0.012017,0.000010,0.000010,1000000000000.000000
1304.600000,KF,0.000000,0.000000,0.007039,3.804057,3.804057,3.804057
1304.600000,EKF,0.000000,0.000000,0.011610,1.056610,1.056610,0.002188
1304.600000,PF,-7.392449,-0.868793,-1.791836,0.000000,0.000000,0.000000
1304.610000,KF,0.000000,0.000000,0.006793,3.818347,3.818347,3.818347
1304.610000,EKF,0.000000,0.000000,0.012113,1.056712,1.056712,0.002188
1304.620000,KF,0.000000,0.000000,0.006945,3.832669,3.832669,3.832669
1304.620000,EKF,0.000000,0.000000,0.011406,1.056814,1.056814,0.002188
1304.630000,KF,0.000000,0.000000,0.007005,3.847021,3.847021,3.847021
1304.630000,EKF,0.000000,0.000000,0.011560,1.056916,1.056916,0.002188
1304.630000,Odom,0.005964,-0.000955,0.012279,0.000010,0.000010,1000000000000.000000
1304.640000,EKF,0.000000,0.000000,0.011046,1.057018,1.057018,0.002188
1304.640000,KF,0.000000,0.000000,0.007108,3.861405,3.861405,3.861405
1304.650000,KF,0.000000,0.000000,0.006498,3.875820,3.875820,3.875820
1304.650000,EKF,0.000000,0.000000,0.011848,1.057120,1.057120,0.002188
1304.660000,KF,0.000000,0.000000,0.006196,3.890266,3.890266,3.890266
1304.660000,EKF,0.000000,0.000000,0.012419,1.057222,1.057222,0.002188
1304.660000,Odom,0.005943,-0.000980,0.012049,0.000010,0.000010,1000000000000.000000
1304.670000,KF,0.000000,0.000000,0.006508,3.904743,3.904743,3.904743
1304.670000,EKF,0.000000,0.000000,0.013465,1.057324,1.057324,0.002188
1304.680000,KF,0.000000,0.000000,0.007033,3.919251,3.919251,3.919251
1304.680000,EKF,0.000000,0.000000,0.013288,1.057426,1.057426,0.002188
1304.690000,KF,0.000000,0.000000,0.006592,3.933791,3.933791,3.933791
1304.690000,EKF,0.000000,0.000000,0.012266,1.057528,1.057528,0.002188
1304.690000,Odom,0.006020,-0.000965,0.012248,0.000010,0.000010,1000000000000.000000
1304.700000,KF,0.000000,0.000000,0.006921,3.948362,3.948362,3.948362
1304.700000,EKF,0.000000,0.000000,0.012089,1.057630,1.057630,0.002188
1304.710000,KF,0.000000,0.000000,0.007283,3.962964,3.962964,3.962964
1304.710000,EKF,0.000000,0.000000,0.011185,1.057732,1.057732,0.002188
1304.720000,KF,0.000000,0.000000,0.006883,3.977598,3.977598,3.977598
1304.720000,EKF,0.000000,0.000000,0.010281,1.057834,1.057834,0.002188
1304.730000,EKF,0.000000,0.000000,0.009248,1.057936,1.057936,0.002188
1304.730000,KF,0.000000,0.000000,0.005545,3.992263,3.992263,3.992263
1304.730000,Odom,0.006135,-0.000892,0.012540,0.000010,0.000010,1000000000000.000000
1304.740000,KF,0.000000,0.000000,0.006361,4.006959,4.006959,4.006959
1304.740000,EKF,0.000000,0.000000,0.010396,1.058038,1.058038,0.002188
1304.750000,KF,0.000000,0.000000,0.006339,4.021686,4.021686,4.021686
1304.750000,EKF,0.000000,0.000000,0.009288,1.058140,1.058140,0.002188
1304.760000,EKF,0.000000,0.000000,0.007960,1.058242,1.058242,0.002188
1304.760000,KF,0.000000,0.000000,0.005913,4.036445,4.036445,4.036445
1304.760000,Odom,0.006213,-0.000806,0.012536,0.000010,0.000010,1000000000000.000000
1304.770000,KF,0.000000,0.000000,0.006320,4.051236,4.051236,4.051236
1304.770000,EKF,0.000000,0.000000,0.008091,1.058344,1.058344,0.002188
1304.780000,KF,0.000000,0.000000,0.006465,4.066058,4.066058,4.066058
1304.780000,EKF,0.000000,0.000000,0.007273,1.058446,1.058446,0.002188
1304.790000,KF,0.000000,0.000000,0.006265,4.080911,4.080911,4.080911
1304.790000,EKF,0.000000,0.000000,0.006951,1.058548,1.058548,0.002188
1304.790000,Odom,0.006242,-0.000874,0.012640,0.000010,0.000010,1000000000000.000000
1304.800000,KF,0.000000,0.000000,0.005952,4.095796,4.095796,4.095796
1304.800000,PF,-7.409026,-0.894263,-1.805060,0.000000,0.000000,0.000000
1304.800000,EKF,0.000000,0.000000,0.008373,1.058650,1.058650,0.002188
1304.810000,KF,0.000000,0.000000,0.006179,4.110712,4.110712,4.110712
1304.810000,EKF,0.000000,0.000000,0.008860,1.058752,1.058752,0.002188
1304.820000,KF,0.000000,0.000000,0.006834,4.125660,4.125660,4.125660
1304.820000,EKF,0.000000,0.000000,0.009973,1.058854,1.058854,0.002188
1304.830000,KF,0.000000,0.000000,0.007352,4.140639,4.140639,4.140639
1304.830000,EKF,0.000000,0.000000,0.010351,1.058956,1.058956,0.002188
1304.830000,Odom,0.006390,-0.001278,0.013200,0.000010,0.000010,1000000000000.000000
1304.840000,KF,0.000000,0.000000,0.007475,4.155650,4.155650,4.155650
1304.840000,EKF,0.000000,0.000000,0.011797,1.059058,1.059058,0.002188
1304.850000,EKF,0.000000,0.000000,0.011365,1.059160,1.059160,0.002188
1304.850000,KF,0.000000,0.000000,0.008396,4.170692,4.170692,4.170692
1304.860000,KF,0.000000,0.000000,0.008670,4.185766,4.185766,4.185766
1304.860000,EKF,0.000000,0.000000,0.012155,1.059262,1.059262,0.002188
1304.860000,Odom,0.006513,-0.001510,0.013561,0.000010,0.000010,1000000000000.000000
1304.870000,KF,0.000000,0.000000,0.008585,4.200872,4.200872,4.200872
1304.870000,EKF,0.000000,0.000000,0.013431,1.059364,1.059364,0.002188
1304.880000,EKF,0.000000,0.000000,0.013399,1.059466,1.059466,0.002188
1304.880000,KF,0.000000,0.000000,0.008141,4.216009,4.216009,4.216009
1304.890000,KF,0.000000,0.000000,0.008114,4.231178,4.231178,4.231178
1304.890000,EKF,0.000000,0.000000,0.013858,1.059568,1.059568,0.002188
1304.890000,Odom,0.006632,-0.001641,0.013923,0.000010,0.000010,1000000000000.000000
1304.900000,KF,0.000000,0.000000,0.008465,4.246379,4.246379,4.246379
1304.900000,EKF,0.000000,0.000000,0.014485,1.059670,1.059670,0.002188
1304.910000,KF,0.000000,0.000000,0.008832,4.261611,4.261611,4.261611
1304.910000,EKF,0.000000,0.000000,0.013964,1.059772,1.059772,0.002188
1304.920000,KF,0.000000,0.000000,0.009340,4.276875,4.276875,4.276875
1304.920000,EKF,0.000000,0.000000,0.014015,1.059874,1.059874,0.002188
1304.930000,KF,0.000000,0.000000,0.009024,4.292171,4.292171,4.292171
1304.930000,EKF,0.000000,0.000000,0.013766,1.059976,1.059976,0.002188
1304.930000,Odom,0.006651,-0.001579,0.014236,0.000010,0.000010,1000000000000.000000
1304.940000,KF,0.000000,0.000000,0.009103,4.307498,4.307498,4.307498
1304.940000,EKF,0.000000,0.000000,0.014164,1.060078,1.060078,0.002188
1304.950000,KF,0.000000,0.000000,0.008783,4.322857,4.322857,4.322857
1304.950000,EKF,0.000000,0.000000,0.013067,1.060180,1.060180,0.002188
1304.960000,KF,0.000000,0.000000,0.009302,4.338248,4.338248,4.338248
1304.960000,EKF,0.000000,0.000000,0.014413,1.060282,1.060282,0.002188
1304.960000,Odom,0.006713,-0.001389,0.014201,0.000010,0.000010,1000000000000.000000
1304.970000,KF,0.000000,0.000000,0.009648,4.353671,4.353671,4.353671
1304.970000,EKF,0.000000,0.000000,0.014606,1.060384,1.060384,0.002188
1304.980000,KF,0.000000,0.000000,0.010248,4.369126,4.369126,4.369126
1304.980000,EKF,0.000000,0.000000,0.015108,1.060486,1.060486,0.002188
1304.990000,KF,0.000000,0.000000,0.010124,4.384612,4.384612,4.384612
1304.990000,EKF,0.000000,0.000000,0.015316,1.060588,1.060588,0.002188
1304.990000,Odom,0.006787,-0.001141,0.014031,0.000010,0.000010,1000000000000.000000
1305.000000,KF,0.000000,0.000000,0.009470,4.400130,4.400130,4.400130
1305.000000,EKF,0.000000,0.000000,0.015197,1.060690,1.060690,0.002188
1305.000000,PF,-7.414470,-0.912232,-1.816874,0.000000,0.000000,0.000000
1305.010000,KF,0.000000,0.000000,0.009249,4.415681,4.415681,4.415681
1305.010000,EKF,0.000000,0.000000,0.015258,1.060792,1.060792,0.002188
1305.020000,EKF,0.000000,0.000000,0.014661,1.060894,1.060894,0.002188
1305.020000,KF,0.000000,0.000000,0.008602,4.431263,4.431263,4.431263
1305.030000,KF,0.000000,0.000000,0.007938,4.446877,4.446877,4.446877
1305.030000,EKF,0.000000,0.000000,0.013847,1.060996,1.060996,0.002188
1305.030000,Odom,0.006885,-0.000828,0.013762,0.000010,0.000010,1000000000000.000000
1305.040000,KF,0.000000,0.000000,0.007190,4.462523,4.462523,4.462523
1305.040000,EKF,0.000000,0.000000,0.013612,1.061098,1.061098,0.002188
1305.050000,KF,0.000000,0.000000,0.007680,4.478201,4.478201,4.478201
1305.050000,EKF,0.000000,0.000000,0.014258,1.061200,1.061200,0.002188
1305.060000,KF,0.000000,0.000000,0.006928,4.493911,4.493911,4.493911
1305.060000,EKF,0.000000,0.000000,0.014498,1.061302,1.061302,0.002188
1305.060000,Odom,0.006883,-0.000701,0.013521,0.000010,0.000010,1000000000000.000000
1305.070000,KF,0.000000,0.000000,0.006257,4.509653,4.509653,4.509653
1305.070000,EKF,0.000000,0.000000,0.014887,1.061404,1.061404,0.002188
1305.080000,KF,0.000000,0.000000,0.005847,4.525427,4.525427,4.525427
1305.080000,EKF,0.000000,0.000000,0.013200,1.061506,1.061506,0.002188
1305.090000,KF,0.000000,0.000000,0.004559,4.541233,4.541233,4.541233
1305.090000,EKF,0.000000,0.000000,0.012265,1.061608,1.061608,0.002188
1305.090000,Odom,0.006904,-0.000561,0.012532,0.000010,0.000010,1000000000000.000000
1305.100000,KF,0.000000,0.000000,0.003923,4.557071,4.557071,4.557071
1305.100000,EKF,0.000000,0.000000,0.011754,1.061710,1.061710,0.002188
1305.110000,KF,0.000000,0.000000,0.004477,4.572942,4.572942,4.572942
1305.110000,EKF,0.000000,0.000000,0.010141,1.061812,1.061812,0.002188
1305.120000,KF,0.000000,0.000000,0.004655,4.588844,4.588844,4.588844
1305.120000,EKF,0.000000,0.000000,0.011284,1.061914,1.061914,0.002188
1305.130000,KF,0.000000,0.000000,0.005253,4.604778,4.604778,4.604778
1305.130000,EKF,0.000000,0.000000,0.011974,1.062016,1.062016,0.002188
1305.130000,Odom,0.007035,-0.000939,0.013092,0.000010,0.000010,1000000000000.000000
1305.140000,KF,0.000000,0.000000,0.005478,4.620745,4.620745,4.620745
1305.140000,EKF,0.000000,0.000000,0.013616,1.062118,1.062118,0.002188
1305.150000,KF,0.000000,0.000000,0.006328,4.636744,4.636744,4.636744
1305.150000,EKF,0.000000,0.000000,0.013995,1.062220,1.062220,0.002188
1305.160000,KF,0.000000,0.000000,0.006135,4.652775,4.652775,4.652775
1305.160000,EKF,0.000000,0.000000,0.013656,1.062322,1.062322,0.002188
1305.160000,Odom,0.007153,-0.001228,0.013560,0.000010,0.000010,1000000000000.000000
1305.170000,KF,0.000000,0.000000,0.006622,4.668838,4.668838,4.668838
1305.170000,EKF,0.000000,0.000000,0.015074,1.062424,1.062424,0.002188
1305.180000,KF,0.000000,0.000000,0.007405,4.684934,4.684934,4.684934
1305.180000,EKF,0.000000,0.000000,0.016037,1.062526,1.062526,0.002188
1305.190000,KF,0.000000,0.000000,0.007458,4.701061,4.701061,4.701061
1305.190000,EKF,0.000000,0.000000,0.017184,1.062628,1.062628,0.002188
1305.190000,Odom,0.007232,-0.001404,0.013659,0.000010,0.000010,1000000000000.000000
1305.200000,KF,0.000000,0.000000,0.007783,4.717221,4.717221,4.717221
1305.200000,EKF,0.000000,0.000000,0.016017,1.062730,1.062730,0.002188
1305.200000,PF,-7.429217,-0.913741,-1.809612,0.000000,0.000000,0.000000
1305.210000,KF,0.000000,0.000000,0.007887,4.733413,4.733413,4.733413
1305.210000,EKF,0.000000,0.000000,0.014834,1.062832,1.062832,0.002188
1305.220000,KF,0.000000,0.000000,0.007404,4.749638,4.749638,4.749638
1305.220000,EKF,0.000000,0.000000,0.014596,1.062934,1.062934,0.002188
1305.230000,KF,0.000000,0.000000,0.007238,4.765895,4.765895,4.765895
1305.230000,EKF,0.000000,0.000000,0.014789,1.063036,1.063036,0.002188
1305.230000,Odom,0.007309,-0.001452,0.013286,0.000010,0.000010,1000000000000.000000
1305.240000,KF,0.000000,0.000000,0.006987,4.782184,4.782184,4.782184
1305.240000,EKF,0.000000,0.000000,0.015083,1.063138,1.063138,0.002188
1305.250000,KF,0.000000,0.000000,0.007154,4.798506,4.798506,4.798506
1305.250000,EKF,0.000000,0.000000,0.016139,1.063240,1.063240,0.002188
1305.260000,KF,0.000000,0.000000,0.006525,4.814860,4.814860,4.814860
1305.260000,EKF,0.000000,0.000000,0.014763,1.063342,1.063342,0.002188
1305.260000,Odom,0.007433,-0.001490,0.013359,0.000010,0.000010,1000000000000.000000
1305.270000,KF,0.000000,0.000000,0.007297,4.831246,4.831246,4.831246
1305.270000,EKF,0.000000,0.000000,0.013379,1.063444,1.063444,0.002188
1305.280000,EKF,0.000000,0.000000,0.015011,1.063546,1.063546,0.002188
1305.280000,KF,0.000000,0.000000,0.007476,4.847665,4.847665,4.847665
1305.290000,KF,0.000000,0.000000,0.007859,4.864116,4.864116,4.864116
1305.290000,EKF,0.000000,0.000000,0.015525,1.063648,1.063648,0.002188
1305.290000,Odom,0.007542,-0.001451,0.013660,0.000010,0.000010,1000000000000.000000
1305.300000,KF,0.000000,0.000000,0.008151,4.880600,4.880600,4.880600
1305.300000,EKF,0.000000,0.000000,0.014122,1.063750,1.063750,0.002188
1305.310000,KF,0.000000,0.000000,0.008276,4.897116,4.897116,4.897116
1305.310000,EKF,0.000000,0.000000,0.014607,1.063852,1.063852,0.002188
1305.320000,KF,0.000000,0.000000,0.008476,4.913665,4.913665,4.913665
1305.320000,EKF,0.000000,0.000000,0.014973,1.063954,1.063954,0.002188
1305.330000,KF,0.000000,0.000000,0.008945,4.930246,4.930246,4.930246
1305.330000,EKF,0.000000,0.000000,0.014553,1.064056,1.064056,0.002188
1305.330000,Odom,0.007619,-0.001210,0.013837,0.000010,0.000010,1000000000000.000000
1305.340000,KF,0.000000,0.000000,0.009505,4.946860,4.946860,4.946860
1305.340000,EKF,0.000000,0.000000,0.014999,1.064158,1.064158,0.002188
1305.350000,EKF,0.000000,0.000000,0.013927,1.064260,1.064260,0.002188
1305.350000,KF,0.000000,0.000000,0.009247,4.963507,4.963507,4.963507
1305.360000,KF,0.000000,0.000000,0.008790,4.980186,4.980186,4.980186
1305.360000,EKF,0.000000,0.000000,0.013701,1.064362,1.064362,0.002188
1305.360000,Odom,0.007695,-0.000916,0.013673,0.000010,0.000010,1000000000000.000000
1305.370000,KF,0.000000,0.000000,0.008638,4.996897,4.996897,4.996897
1305.370000,EKF,0.000000,0.000000,0.013061,1.064464,1.064464,0.002188
1305.380000,KF,0.000000,0.000000,0.008974,5.013641,5.013641,5.013641
1305.380000,EKF,0.000000,0.000000,0.011704,1.064566,1.064566,0.002188
1305.390000,EKF,0.000000,0.000000,0.011687,1.064668,1.064668,0.002188
1305.390000,KF,0.000000,0.000000,0.008961,5.030418,5.030418,5.030418
1305.390000,Odom,0.007694,-0.000702,0.013696,0.000010,0.000010,1000000000000.000000
1305.400000,KF,0.000000,0.000000,0.009348,5.047228,5.047228,5.047228
1305.400000,EKF,0.000000,0.000000,0.012605,1.064770,1.064770,0.002188
1305.400000,PF,-7.416660,-0.926410,-1.815512,0.000000,0.000000,0.000000
1305.410000,KF,0.000000,0.000000,0.009057,5.064070,5.064070,5.064070
1305.410000,EKF,0.000000,0.000000,0.011973,1.064872,1.064872,0.002188
1305.420000,KF,0.000000,0.000000,0.008245,5.080945,5.080945,5.080945
1305.420000,EKF,0.000000,0.000000,0.010140,1.064974,1.064974,0.002188
1305.430000,KF,0.000000,0.000000,0.007028,5.097853,5.097853,5.097853
1305.430000,EKF,0.000000,0.000000,0.010285,1.065076,1.065076,0.002188
1305.430000,Odom,0.007726,-0.000432,0.012349,0.000010,0.000010,1000000000000.000000
1305.440000,KF,0.000000,0.000000,0.005866,5.114793,5.114793,5.114793
1305.440000,EKF,0.000000,0.000000,0.009623,1.065178,1.065178,0.002188
1305.450000,KF,0.000000,0.000000,0.006365,5.131766,5.131766,5.131766
1305.450000,EKF,0.000000,0.000000,0.009853,1.065280,1.065280,0.002188
1305.460000,KF,0.000000,0.000000,0.006741,5.148772,5.148772,5.148772
1305.460000,EKF,0.000000,0.000000,0.009755,1.065382,1.065382,0.002188
1305.460000,Odom,0.007829,-0.000712,0.012794,0.000010,0.000010,1000000000000.000000
1305.470000,KF,0.000000,0.000000,0.007724,5.165811,5.165811,5.165811
1305.470000,EKF,0.000000,0.000000,0.009080,1.065484,1.065484,0.002188
1305.480000,KF,0.000000,0.000000,0.008038,5.182883,5.182883,5.182883
1305.480000,EKF,0.000000,0.000000,0.008977,1.065586,1.065586,0.002188
